timestamp(ms),ADXL_X,ADXL_Y,ADXL_Z,ADXL_T,LIS_X,LIS_Y,LIS_Z,LIS_T
1776664726,0.041573,-0.080452,0.977066,0.981254,0.1,0.038,1.007,1.0127
1776664726,0.041573,-0.080452,,,,,,
1776664726,,,0.977066,0.981254,0.084,0.036,1.047,1.051
1776664726,0.041546,-0.081078,0.976112,0.980354,0.071,0.042,1.057,1.0602
1776664726,0.041233,-0.080513,0.976151,0.980333,0.085,0.031,,
1776664726,,,,,,,1.057,1.0609
1776664726,0.041233,-0.080513,0.976151,0.980333,0.117,0.02,1.021,1.0279
1776664726,0.041107,-0.080021,0.976818,0.980952,0.101,0.021,1.034,1.0391
1776664726,0.041679,-0.081402,0.977077,,,,,
1776664726,,,,0.981348,0.109,0.021,1.024,1.03
1776664726,0.041679,-0.081402,0.977077,0.981348,,,,
1776664726,,,,,0.107,0.033,1.033,1.0391
1776664726,0.041801,-0.0807,0.976799,0.981018,,,,
1776664726,,,,,0.09,0.041,1.032,1.0367
1776664726,0.041801,-0.0807,,,,,,
1776664726,,,0.976429,0.980649,0.11,0.045,0.998,1.0051
1776664726,0.041847,-0.079876,0.976429,0.980584,,,,
1776664726,,,,,0.098,0.043,1.021,1.0266
1776664726,0.042145,-0.079262,,,,,,
1776664726,,,0.976192,0.980311,0.098,0.033,1.021,1.0262
1776664726,0.042145,-0.079262,0.976192,0.980311,0.1,,,
1776664726,,,,,,0.022,1.011,1.0162
1776664726,0.041645,-0.079433,0.976578,0.980688,0.093,0.022,1.032,1.0364
1776664726,0.041424,-0.080521,0.976845,0.981033,0.097,,,
1776664726,,,,,,0.017,1.04,1.0447
1776664726,0.041424,,,,,,,
1776664726,,-0.080521,0.976845,0.981033,0.086,0.026,,
1776664726,,,,,,,1.052,1.0558
1776664726,0.041321,,,,,,,
1776664726,,-0.079998,0.976822,0.980963,0.074,0.031,1.057,1.06
1776664726,0.04174,-0.079659,,,,,,
1776664726,,,0.977501,0.981629,0.054,,,
1776664726,,,,,,0.031,1.059,1.0608
1776664726,0.04174,-0.079659,0.977501,0.981629,0.069,,,
1776664726,0.042271,-0.079193,0.977352,0.981466,0.081,0.035,1.05,1.0528
1776664726,,,,,,0.037,1.027,1.0309
1776664726,0.042271,-0.079193,0.977352,0.981466,0.093,0.026,0.986,
1776664726,,,,,,,,0.9907
1776664726,0.041729,-0.079414,0.976509,0.980621,0.102,0.023,0.994,
1776664726,0.040859,,,,,,,0.9995
1776664726,,-0.079388,0.977512,0.981582,0.093,0.022,,
1776664726,,,,,,,1.01,1.0145
1776664726,0.040859,-0.079388,0.977512,0.981582,,,,
1776664726,,,,,0.089,0.007,1.002,1.006
1776664726,0.05682,-0.077316,0.966511,0.971262,0.087,,,
1776664726,,,,,,0.015,0.991,0.9949
1776664726,0.048943,-0.086857,,,,,,
1776664726,,,0.970818,0.975923,0.107,0.02,0.97,0.9761
1776664726,0.048943,-0.086857,0.970818,0.975923,0.113,0.024,1.008,1.0146
1776664726,0.031925,,,,,,,
1776664726,,-0.076752,0.98489,0.988392,0.086,0.029,1.014,1.0181
1776664726,0.042732,-0.079926,0.984684,0.988846,0.073,0.021,1.051,
1776664726,,,,,,,,1.0537
1776664726,0.042732,-0.079926,,,,,,
1776664726,,,0.984684,0.988846,0.075,0.008,1.099,1.1016
1776664726,0.03994,-0.078785,0.981678,0.985644,0.08,0.028,1.051,1.0544
1776664726,0.03994,-0.078785,0.981678,0.985644,,,,
1776664726,,,,,0.078,0.021,1.06,1.0631
1776664726,0.042572,-0.079494,0.97633,0.980485,0.089,0.009,1.017,1.0209
1776664726,0.041302,-0.077633,0.97263,,,,,
1776664726,,,,0.976597,0.09,0.013,0.986,0.9902
1776664726,0.041302,-0.077633,0.97263,0.976597,0.094,-0.004,1.005,1.0094
1776664726,0.040131,-0.080395,0.975426,,,,,
1776664726,,,,0.979556,0.085,0.01,1.019,1.0226
1776664726,0.039314,-0.083008,0.981522,0.98581,0.09,,,
1776664726,,,,,,0.008,1.035,1.0389
1776664726,0.039314,-0.083008,,,,,,
1776664726,,,0.981522,0.98581,0.074,0.008,1.039,1.0417
1776664726,0.038277,-0.081722,0.980732,0.984875,0.07,0.01,,
1776664726,,,,,,,1.029,1.0314
1776664726,0.040161,-0.080814,,,,,,
1776664726,,,0.974533,0.978703,0.071,0.022,1.007,1.0097
1776664726,0.040161,-0.080814,0.974533,0.978703,0.072,0.016,1.04,1.0426
1776664726,0.040867,-0.080875,,,,,,
1776664726,,,0.974545,0.978748,0.069,0.031,1.034,1.0368
1776664726,0.040867,-0.080875,0.974545,0.978748,0.065,0.012,1.068,1.07
1776664726,0.042141,-0.081112,0.977222,0.981488,0.052,0.022,,
1776664726,,,,,,,1.06,1.0615
1776664726,0.041058,-0.080704,0.978672,0.982852,0.063,0.019,1.016,1.0181
1776664726,0.041058,-0.080704,0.978672,0.982852,,,,
1776664726,,,,,0.062,0.013,1.047,1.0489
1776664726,0.038345,-0.080471,0.977211,0.981268,0.06,0.02,1.04,1.0419
1776664726,0.038872,-0.080231,0.977592,0.981649,,,,
1776664726,,,,,0.077,0.01,1.022,1.0249
1776664726,0.038872,-0.080231,0.977592,0.981649,0.088,0.005,1.036,1.0397
1776664726,0.040295,-0.081722,0.979473,,,,,
1776664726,,,,0.983702,0.063,0.015,1.021,1.0231
1776664726,0.040295,-0.081722,0.979473,0.983702,0.079,0.015,1.042,1.0451
1776664726,0.040951,-0.081726,0.979366,0.983623,,,,
1776664726,,,,,0.071,0.016,1.074,1.0765
1776664726,0.041,-0.080952,0.977879,0.98208,0.082,0.016,1.044,1.0473
1776664726,0.041,-0.080952,0.977879,0.98208,,,,
1776664726,,,,,0.073,0.016,1.017,1.0197
1776664726,0.039455,-0.079205,0.975723,0.979728,0.078,0.006,1.017,1.02
1776664726,0.039181,,,,,,,
1776664726,,-0.079407,0.975529,0.979539,0.062,0.025,1.019,1.0212
1776664726,0.039181,-0.079407,0.975529,0.979539,0.065,0.011,1.01,1.0121
1776664726,0.040028,-0.081409,0.976994,0.981196,0.049,,,
1776664726,,,,,,0.015,1.03,1.0313
1776664726,0.039356,-0.0816,0.978474,0.982659,0.051,0.017,1.031,1.0324
1776664726,0.039356,-0.0816,0.978474,0.982659,,,,
1776664726,,,,,0.057,0.008,1.022,1.0236
1776664726,0.040718,-0.081573,0.977558,0.9818,0.074,0.002,1.017,1.0197
1776664726,0.040718,-0.081573,0.977558,0.9818,,,,
1776664726,,,,,0.067,-0.006,1.046,1.0482
1776664726,0.040836,-0.079884,0.976753,0.980865,0.091,-0.001,1.051,1.0549
1776664726,0.040604,,,,,,,
1776664726,,-0.079407,0.97628,0.980345,0.08,0,1.037,1.0401
1776664726,0.040604,-0.079407,0.97628,0.980345,0.071,-0.003,1.052,1.0544
1776664726,0.041027,-0.080227,0.977463,0.981607,0.096,,,
1776664726,,,,,,0,1,1.0046
1776664726,0.040596,-0.081055,0.977654,0.981847,0.085,-0.004,0.992,0.9956
1776664726,0.040596,-0.081055,,,,,,
1776664726,,,0.977654,0.981847,0.09,-0.001,1.034,1.0379
1776664726,0.040565,-0.080845,0.97752,0.981696,0.101,0.007,0.995,1.0001
1776664726,0.040894,-0.080395,0.976967,,,,,
1776664726,,,,0.981122,0.077,0.01,1.022,1.0249
1776664726,0.040894,-0.080395,0.976967,0.981122,0.081,0.005,0.999,1.0023
1776664726,0.04055,-0.08041,0.977165,0.981306,0.074,,,
1776664726,0.04055,-0.08041,0.977165,,,-0.003,1.05,1.0526
1776664726,,,,0.981306,0.059,0.009,1.07,1.0717
1776664726,0.039879,-0.080765,0.977058,0.981202,,,,
1776664726,,,,,0.069,0.021,1.021,1.0235
1776664726,0.039879,-0.080219,0.978218,0.982312,0.084,0.015,1.023,1.0266
1776664726,0.039879,-0.080219,0.978218,0.982312,0.055,0.011,1.063,1.0645
1776664726,0.040344,-0.079884,0.977982,0.982068,0.045,0.014,1.061,1.062
1776664726,0.04068,-0.080696,,,,,,
1776664726,,,0.977337,0.981506,0.058,-0.002,1.038,1.0396
1776664726,0.04068,-0.080696,0.977337,0.981506,0.057,0.012,1.034,1.0356
1776664726,0.040302,-0.080647,,,,,,
1776664726,,,0.977345,0.981494,0.059,-0.009,1.053,1.0547
1776664726,0.040302,-0.080647,0.977345,0.981494,0.052,-0.007,1.051,1.0523
1776664726,0.039955,-0.081566,,,,,,
1776664726,,,0.97784,0.98205,0.059,-0.013,1.03,1.0318
1776664726,0.040161,-0.081524,0.977222,0.981439,0.064,-0.013,1.056,1.058
1776664726,0.040161,-0.081524,0.977222,,,,,
1776664726,,,,0.981439,0.061,0.009,1.053,1.0548
1776664726,0.041664,-0.08168,0.975677,0.979977,0.079,,,
1776664726,,,,,,0.017,1.014,1.0172
1776664726,0.041866,-0.081211,0.976959,0.981222,0.087,,,
1776664726,,,,,,0.009,1.002,1.0058
1776664726,0.041866,-0.081211,0.976959,0.981222,0.089,0.014,0.984,0.9881
1776664726,0.040749,-0.081978,0.976665,0.980947,0.082,0.01,,
1776664726,,,,,,,1.008,1.0114
1776664726,0.041069,-0.082245,0.97596,,,,,
1776664726,,,,0.98028,0.065,0.002,1.045,1.047
1776664726,0.041069,-0.082245,0.97596,,,,,
1776664726,,,,0.98028,0.062,0.007,1.018,1.0199
1776664726,0.041012,-0.08028,0.977055,0.981205,0.067,0.004,1.047,1.0491
1776664726,0.041012,-0.08028,0.977055,0.981205,0.05,0.006,1.056,1.0572
1776664726,0.041775,-0.081585,0.977165,0.981455,0.068,0.004,1.011,1.0133
1776664726,0.042042,,,,,,,
1776664726,,-0.081833,0.976902,0.981225,0.059,-0.014,1.062,1.0637
1776664726,0.042042,-0.081833,0.976902,0.981225,0.072,-0.003,1.032,1.0345
1776664726,0.041752,-0.081558,0.976707,0.980996,0.069,0.004,1.031,1.0333
1776664726,0.041241,-0.081287,0.976009,0.980256,0.081,0,0.995,0.9983
1776664726,0.041241,-0.081287,,,,,,
1776664726,,,0.976009,0.980256,0.08,0.006,0.996,0.9992
1776664726,0.041775,-0.081409,0.976791,0.981068,0.11,-0.003,1.008,1.014
1776664726,0.041977,-0.08181,0.976482,,,,,
1776664726,,,,0.980802,0.075,0.004,1.029,1.0317
1776664726,0.041977,-0.08181,0.976482,0.980802,0.046,0.011,1.068,1.069
1776664726,0.041679,-0.082096,0.977207,,,,,
1776664726,,,,0.981535,0.058,0.008,1.048,1.0496
1776664726,0.041679,-0.082096,0.977207,0.981535,0.057,0.011,1.051,1.0526
1776664726,0.041641,-0.082577,0.976948,,,,,
1776664726,,,,0.981315,0.057,0.005,1.023,1.0246
1776664726,0.042412,-0.08176,0.976177,0.980513,0.064,0.006,1.017,1.019
1776664726,0.042412,,,,,,,
1776664726,,-0.08176,0.976177,0.980513,0.089,0.005,1.041,1.0448
1776664726,0.042305,-0.081333,0.976631,0.980925,0.09,0.005,1.022,1.026
1776664726,0.04179,-0.082455,,,,,,
1776664726,,,0.976902,0.981266,0.083,0.002,1.032,1.0353
1776664726,0.04179,-0.082455,0.976902,0.981266,0.079,0.003,1.008,1.0111
1776664726,0.041748,-0.083397,0.977528,,,,,
1776664726,,,,0.981966,0.082,0.005,1.001,1.0044
1776664726,0.041748,-0.083397,0.977528,0.981966,0.07,-0.001,1.031,1.0334
1776664726,0.041531,-0.082661,,,,,,
1776664726,,,0.977356,0.981724,0.074,0.017,1.036,1.0388
1776664726,0.042091,-0.082943,0.976025,0.980446,0.068,0.008,1.038,1.0403
1776664726,0.042091,-0.082943,0.976025,0.980446,0.075,0.006,1.043,1.0457
1776664726,0.042095,-0.082329,0.976818,0.981185,0.058,-0.003,1.031,1.0326
1776664726,0.041351,-0.083523,0.976562,,,,,
1776664726,,,,0.981,0.051,-0.004,1.062,1.0632
1776664726,0.041351,-0.083523,0.976562,0.981,0.054,-0.003,1.022,1.0234
1776664726,0.042004,-0.084267,,,,,,
1776664726,,,0.976299,0.980829,0.074,0.021,1.039,1.0418
1776664726,0.042355,-0.083447,0.975967,0.980444,0.087,-0.009,,
1776664726,,,,,,,1.036,1.0397
1776664726,0.042355,-0.083447,,,,,,
1776664726,,,0.975967,0.980444,0.082,0.008,1.013,1.0163
1776664726,0.042542,-0.083637,0.976353,0.980851,0.084,0.009,1.008,1.0115
1776664726,0.042542,-0.083637,0.976353,0.980851,,,,
1776664726,,,,,0.065,-0.009,1.076,1.078
1776664726,0.042328,-0.083447,0.976086,0.98056,0.07,0.007,1.044,1.0464
1776664726,0.042034,-0.083508,0.975292,0.979763,0.058,,,
1776664726,,,,,,0.001,1.012,1.0137
1776664726,0.042034,-0.083508,0.975292,0.979763,,,,
1776664726,,,,,0.057,-0.004,1.01,1.0116
1776664726,0.04208,-0.082924,0.976006,0.980425,0.043,,,
1776664726,,,,,,-0.001,1.025,1.0259
1776664726,0.042282,,,,,,,
1776664726,0.042282,-0.082664,0.976204,0.98061,0.041,-0.018,1.043,1.044
1776664726,,,0.976204,0.98061,0.04,0.002,1.043,1.0438
1776664726,0.04229,-0.083218,,,,,,
1776664726,,,0.975971,0.980425,0.051,0.009,1.026,1.0273
1776664726,0.042297,-0.083183,0.975903,0.980354,,,,
1776664726,,,,,0.053,-0.008,0.983,0.9845
1776664726,0.042297,-0.083183,0.975903,0.980354,0.092,0.002,0.99,
1776664726,,,,,,,,0.9943
1776664726,0.041248,,,,,,,
1776664726,,-0.082756,0.976295,0.980664,0.065,-0.001,1.009,1.0111
1776664726,0.041248,-0.082756,0.976295,0.980664,0.053,,,
1776664726,,,,,,0.007,1,1.0014
1776664726,0.041206,-0.082199,0.976818,0.981136,,,,
1776664726,,,,,0.07,-0.003,0.991,0.9935
1776664726,0.041962,-0.082733,0.977234,0.981627,,,,
1776664726,,,,,0.056,0.006,0.986,0.9876
1776664726,0.041962,-0.082733,0.977234,0.981627,0.075,-0.014,,
1776664726,0.041412,-0.082634,0.977131,0.981493,0.061,-0.037,1.048,1.0119
1776664726,,,,,,,,1.0504
1776664726,0.042,-0.082737,0.977116,0.981511,0.046,,,
1776664726,,,,,,-0.007,1.033,1.034
1776664726,0.042,,,,,,,
1776664726,,-0.082737,0.977116,0.981511,0.042,-0.008,1.051,1.0519
1776664726,0.041073,-0.082443,0.976135,0.980471,0.034,-0.002,1.062,
1776664726,,,,,,,,1.0625
1776664726,0.041073,-0.082443,0.976135,0.980471,0.045,-0.008,1.041,1.042
1776664726,0.040756,,,,,,,
1776664726,,-0.081532,0.977318,0.981559,0.071,-0.019,1.023,1.0256
1776664726,0.040726,-0.081669,0.978249,0.982496,0.039,-0.003,,
1776664726,,,,,,,1.057,1.0577
1776664726,0.040726,-0.081669,,,,,,
1776664726,,,0.978249,0.982496,0.067,0,1.037,1.0392
1776664726,0.040459,-0.082325,0.977982,0.982274,0.082,-0.015,1.004,
1776664726,,,,,,,,1.0075
1776664726,0.041199,-0.082314,,,,,,
1776664726,,,0.978001,0.982323,0.086,-0.02,0.987,
1776664726,,,,,,,,0.9909
1776664726,0.041199,-0.082314,0.978001,0.982323,0.076,,,
1776664726,,,,,,-0.012,0.967,0.9701
1776664726,0.040867,,,,,,,
1776664726,,-0.081993,0.977081,0.981367,0.048,-0.006,1.006,
1776664726,,,,,,,,1.0072
1776664726,0.040825,-0.08144,0.977455,,,,,
1776664726,0.040825,-0.08144,,0.981691,0.026,-0.006,1.048,1.0483
1776664726,,,0.977455,0.981691,0.051,0.003,1.016,1.0173
1776664726,0.040459,-0.081154,0.97839,0.982583,0.035,0.015,,
1776664726,0.040459,-0.081154,0.97839,0.982583,0.039,0.014,1.019,1.0198
1776664726,0.040016,-0.080875,0.979034,,,,,
1776664726,,,,0.983184,0.051,-0.008,1.027,1.0283
1776664726,0.040077,-0.07988,,,,,,
1776664726,,,0.97961,0.983679,0.043,-0.014,1.024,1.025
1776664726,0.040077,-0.07988,0.97961,0.983679,0.061,-0.013,1.027,
1776664726,,,,,,,,1.0289
1776664726,0.041245,,,,,,,
1776664726,,-0.080177,0.977573,0.981723,0.078,-0.024,1.004,1.0073
1776664726,0.041233,-0.082344,0.976238,0.980572,0.084,-0.021,0.992,0.9958
1776664726,0.041233,-0.082344,,,,,,
1776664726,,,0.976238,0.980572,0.102,-0.025,0.968,0.9737
1776664726,0.04184,-0.084808,0.97736,0.981924,0.085,-0.021,0.975,0.9789
1776664726,0.044342,,,,,,,
1776664726,,-0.083447,0.980518,0.985061,0.051,-0.003,1.008,1.0093
1776664726,0.044342,,,,,,,
1776664726,,-0.083447,0.980518,0.985061,0.039,0.004,,
1776664726,,,,,,,1.033,1.0337
1776664726,0.040394,-0.089439,0.973751,,,,,
1776664726,,,,0.978684,0.037,0.006,1.059,1.0597
1776664726,0.040394,-0.089439,0.973751,,,,,
1776664726,,,,0.978684,0.044,0.008,0.995,0.996
1776664726,0.041595,,,,,,,
1776664726,,-0.084286,0.974873,0.979393,0.048,-0.003,1.006,1.0071
1776664726,0.041874,-0.08419,0.974033,0.978561,0.062,-0.026,,
1776664726,,,,,,,1.015,1.0172
1776664726,0.041874,-0.08419,0.974033,0.978561,0.062,,,
1776664726,,,,,,-0.014,1.016,1.018
1776664726,0.04129,-0.084835,0.974609,0.979166,0.053,-0.022,1.033,1.0346
1776664726,0.041275,-0.084274,0.97578,0.980282,,,,
1776664726,,,,,0.041,-0.02,1.054,1.055
1776664726,0.041275,-0.084274,0.97578,0.980282,0.045,-0.02,1.028,1.0292
1776664726,0.041355,,,,,,,
1776664726,,-0.083714,0.976353,0.980807,0.065,-0.037,1.012,1.0148
1776664726,0.041889,-0.082893,0.976879,0.981284,0.054,-0.033,1.031,1.0329
1776664726,0.041889,-0.082893,0.976879,,,,,
1776664726,,,,0.981284,0.063,-0.035,1.035,1.0375
1776664726,0.04163,-0.083252,0.976887,0.981311,0.074,-0.023,,
1776664726,,,,,,,1.026,1.0289
1776664726,0.04163,-0.083252,0.976887,,,,,
1776664726,,,,0.981311,0.078,-0.014,0.996,0.9991
1776664726,0.041027,-0.083153,0.977867,0.982253,0.086,-0.018,,
1776664726,,,,,,,1.003,1.0068
1776664726,0.040657,,,,,,,
1776664726,,-0.083179,0.977936,0.982309,0.065,-0.014,1.025,1.0272
1776664726,0.040657,-0.083179,0.977936,0.982309,0.046,-0.008,1.036,1.0371
1776664726,0.041367,-0.08326,0.978046,0.982455,,,,
1776664726,,,,,0.055,-0.01,1.046,1.0475
1776664726,0.041454,-0.083462,0.977631,0.982062,0.043,0.003,1.004,1.0049
1776664726,0.041454,-0.083462,0.977631,0.982062,,,,
1776664726,,,,,0.04,-0.006,1.015,1.0158
1776664726,0.041515,-0.083717,0.97649,0.980951,0.034,-0.029,1.077,1.0779
1776664726,0.041515,-0.083717,0.97649,,,,,
1776664726,,,,0.980951,0.025,-0.012,1.102,1.1023
1776664726,0.041153,-0.083775,0.976513,0.980963,0.02,-0.02,1.081,1.0814
1776664726,0.040817,-0.083916,0.97654,0.980988,,,,
1776664726,,,,,0.017,-0.013,1.104,1.1042
1776664726,0.040817,-0.083916,0.97654,0.980988,0.036,-0.012,1.073,1.0737
1776664726,0.041565,-0.084175,0.976681,0.981182,,,,
1776664726,,,,,0.073,-0.028,1.04,1.0429
1776664726,0.041481,,,,,,,
1776664726,,-0.08437,0.977135,0.981647,0.049,-0.029,1.03,1.0316
1776664726,0.041481,-0.08437,0.977135,0.981647,0.079,-0.016,,
1776664726,,,,,,,1.01,1.0132
1776664726,0.041695,-0.08482,0.97644,0.981004,0.067,-0.011,0.993,
1776664726,,,,,,,,0.9953
1776664726,0.041523,-0.084396,0.976223,0.980744,,,,
1776664726,,,,,0.074,-0.025,0.995,0.9981
1776664726,0.041523,-0.084396,0.976223,0.980744,0.08,-0.016,0.975,0.9784
1776664726,0.041039,-0.083569,,,,,,
1776664726,,,0.976276,0.980706,0.084,-0.021,1.01,1.0137
1776664726,0.041039,-0.083569,0.976276,0.980706,0.054,-0.02,1.043,1.0446
1776664726,0.0415,-0.084557,0.976234,0.980768,0.064,,,
1776664726,,,,,,-0.024,1.059,1.0612
1776664726,0.04211,-0.08419,0.977264,0.981788,0.039,-0.006,1.053,1.0537
1776664726,0.04211,-0.08419,0.977264,0.981788,,,,
1776664726,,,,,0.052,-0.019,1.035,1.0365
1776664726,0.04137,-0.085007,0.977219,0.981781,0.054,-0.026,1.059,1.0607
1776664726,0.041725,-0.085098,0.975101,0.979697,,,,
1776664726,,,,,0.046,-0.035,1.074,1.0756
1776664726,0.041725,-0.085098,0.975101,0.979697,0.036,-0.033,1.056,1.0571
1776664726,0.04171,-0.084084,,,,,,
1776664726,,,0.976192,0.980694,0.015,-0.016,1.06,1.0602
1776664726,0.041698,-0.083908,0.976616,0.9811,0.041,-0.021,1.03,1.031
1776664726,0.041698,-0.083908,0.976616,,,,,
1776664726,,,,0.9811,0.102,-0.038,1.001,1.0069
1776664726,0.041775,-0.085209,0.975826,0.98043,0.071,-0.048,1.051,1.0545
1776664726,0.041775,-0.085209,0.975826,0.98043,0.068,,,
1776664726,,,,,,-0.034,1.012,1.0149
1776664726,0.041794,-0.084732,0.976547,0.981107,0.065,-0.036,0.986,0.9888
1776664726,0.042152,-0.084412,0.975636,,,,,
1776664726,,,,0.980187,0.061,-0.051,1.046,1.049
1776664726,0.042152,-0.084412,0.975636,0.980187,0.082,-0.032,1.01,1.0138
1776664726,0.041828,-0.083984,0.975315,0.979818,,,,
1776664726,,,,,0.095,-0.037,1.001,1.0062
1776664727,0.041332,-0.085266,0.975929,0.980519,0.067,-0.028,1.008,1.0106
1776664727,0.041332,-0.085266,0.975929,0.980519,0.069,,,
1776664727,,,,,,-0.015,1.01,1.0125
1776664727,0.041615,-0.0849,0.976967,0.981531,0.064,-0.015,1.014,
1776664727,,,,,,,,1.0161
1776664727,0.041615,-0.0849,0.976967,0.981531,,,,
1776664727,,,,,0.06,-0.003,1.004,1.0058
1776664727,0.041237,-0.084396,0.976048,0.980557,0.038,-0.005,1.053,1.0537
1776664727,0.042103,,,,,,,
1776664727,,-0.08445,0.976536,0.981084,0.052,-0.021,1.023,1.0245
1776664727,0.042103,-0.08445,0.976536,0.981084,0.034,-0.018,1.072,1.0727
1776664727,0.042049,-0.084095,,,,,,
1776664727,,,0.975422,0.979943,0.049,-0.012,1.05,
1776664727,,,,,,,,1.0512
1776664727,0.041725,,,,,,,
1776664727,0.041725,-0.084476,0.976265,0.980801,0.062,-0.035,1.042,1.0448
1776664727,,,,,,,,1.0444
1776664727,0.041035,-0.084911,0.976696,0.981238,0.076,-0.036,1.02,1.0235
1776664727,0.041142,-0.085213,,,,,,
1776664727,,,0.976727,0.981299,0.087,-0.044,1.026,1.0306
1776664727,0.041142,-0.085213,0.976727,0.981299,0.078,-0.03,1.041,1.0443
1776664727,0.041615,-0.084442,0.976734,,,,,
1776664727,,,,0.98126,0.086,-0.026,1.046,1.0499
1776664727,0.041615,-0.084442,0.976734,0.98126,0.073,-0.013,1.021,
1776664727,,,,,,,,1.0237
1776664727,0.04026,-0.084297,0.977501,,,,,
1776664727,,,,0.981955,0.092,-0.005,0.964,0.9684
1776664727,0.041904,-0.084961,0.977211,0.981792,0.072,0.004,0.977,0.9797
1776664727,0.041904,-0.084961,0.977211,0.981792,,,,
1776664727,,,,,0.061,0.003,0.974,0.9759
1776664727,0.040058,-0.08419,0.977711,0.982146,0.066,0.008,0.99,0.9922
1776664727,0.041138,,,,,,,
1776664727,,-0.08424,0.978539,0.983019,0.055,0,1.016,1.0175
1776664727,0.041138,-0.08424,0.978539,0.983019,0.022,0.005,1.051,1.0512
1776664727,0.041409,-0.084503,0.976185,0.98071,,,,
1776664727,,,,,0.026,-0.012,1.022,1.0224
1776664727,0.041222,-0.084526,0.976624,0.981141,0.032,0.004,1.008,1.0085
1776664727,0.041222,-0.084526,0.976624,0.981141,,,,
1776664727,,,,,0.047,-0.003,1.005,1.0061
1776664727,0.040726,-0.08461,0.976505,0.98101,0.045,-0.014,1.03,1.0311
1776664727,0.040726,-0.08461,,,,,,
1776664727,,,0.976505,0.98101,0.032,-0.005,1.06,1.0605
1776664727,0.040649,-0.084343,0.976963,0.981439,0.064,-0.007,1.019,1.021
1776664727,0.041386,-0.084499,0.975986,0.980511,,,,
1776664727,,,,,0.045,-0.006,1.064,1.065
1776664727,0.041386,-0.084499,0.975986,0.980511,0.051,-0.017,1.046,1.0474
1776664727,0.041637,-0.084187,0.976395,0.980901,0.065,,,
1776664727,,,,,,-0.027,1.047,1.0494
1776664727,0.041332,-0.085167,0.976254,0.980833,0.065,,,
1776664727,,,,,,-0.021,1.034,1.0363
1776664727,0.041332,-0.085167,,,,,,
1776664727,,,0.976254,0.980833,0.068,-0.021,1.041,1.0434
1776664727,0.04113,-0.084946,0.976711,0.981261,0.091,-0.025,1.003,1.0074
1776664727,0.04113,-0.084946,,,,,,
1776664727,,,0.976711,0.981261,0.087,-0.022,1.02,1.0239
1776664727,0.04147,-0.083817,0.976746,0.981212,0.11,-0.042,1.041,1.0476
1776664727,0.040268,,,,,,,
1776664727,,-0.083389,0.976688,0.981069,0.081,-0.033,1.056,1.0596
1776664727,0.040268,-0.083389,0.976688,0.981069,0.087,-0.018,1.019,1.0229
1776664727,0.040836,-0.084927,0.976341,0.980878,,,,
1776664727,,,,,0.076,-0.009,1.024,1.0269
1776664727,0.040405,-0.084587,0.977264,0.98175,0.101,-0.006,1,
1776664727,0.040405,-0.084587,0.977264,0.98175,0.1,-0.006,0.974,0.9791
1776664727,0.04068,,,,,,,
1776664727,,-0.084713,0.976601,0.981112,0.064,-0.01,1.001,1.0031
1776664727,0.040478,-0.083145,0.977207,0.981573,,,,
1776664727,,,,,0.036,0.011,1.041,1.0417
1776664727,0.040478,-0.083145,0.977207,,,,,
1776664727,,,,0.981573,0.053,-0.002,1.05,1.0513
1776664727,0.040382,-0.084003,0.976833,,,,,
1776664727,,,,0.98127,0.051,0.016,1.035,1.0364
1776664727,0.040382,-0.084003,,,,,,
1776664727,,,0.976833,0.98127,0.062,0.005,1.042,1.0439
1776664727,0.040176,-0.084473,,,,,,
1776664727,,,0.977642,0.982107,0.05,0.007,1.055,1.0562
1776664727,0.040817,-0.085117,,,,,,
1776664727,,,0.977539,0.982086,0.045,0.006,1.046,1.047
1776664727,0.040817,-0.085117,0.977539,0.982086,0.042,-0.006,1.049,1.0499
1776664727,0.041306,-0.08482,0.977173,0.981717,0.035,-0.015,1.089,
1776664727,,,,,,,,1.0897
1776664727,0.041313,,,,,,,
1776664727,,-0.083881,0.977196,0.981659,0.043,-0.003,1.074,1.0749
1776664727,0.041313,-0.083881,0.977196,0.981659,0.051,-0.005,,
1776664727,,,,,,,1.082,1.0832
1776664727,0.040958,,,,,,,
1776664727,,-0.084511,0.976669,0.981174,0.068,-0.011,1.049,1.0513
1776664727,0.041035,-0.085201,0.976162,0.980732,0.082,,,
1776664727,,,,,,-0.02,1.037,1.0404
1776664727,0.041035,,,,,,,
